shape,changeType,blockNum,trialID,response,confidence,rt,experimentVersion,correctAnswer,fullShapeName,responded_correctly,analysisChangeType,subject
shape8,no_change3,0,6,same,9,3261,v001,same,shape8_no_change3,1,none,17
shape7,no_change2,0,7,same,9,2514,v001,same,shape7_no_change2,1,none,17
catch_shape,no_change5,0,8,same,9,1995,v001,same,catch_shape_no_change5,1,none,17
shape1,no_change2,1,9,same,9,2586,v001,same,shape1_no_change2,1,none,17
shape2,no_change2,1,10,same,9,2025,v001,same,shape2_no_change2,1,none,17
shape5,no_change1,1,11,same,9,2779,v001,same,shape5_no_change1,1,none,17
shape6,no_change3,1,12,same,9,2598,v001,same,shape6_no_change3,1,none,17
shape7,no_change4,1,13,same,9,2294,v001,same,shape7_no_change4,1,none,17
shape4,no_change1,1,14,different,3,4626,v001,same,shape4_no_change1,0,none,17
shape8,no_change2,1,15,same,9,1870,v001,same,shape8_no_change2,1,none,17
shape3,no_change3,1,16,same,9,1712,v001,same,shape3_no_change3,1,none,17
catch_shape,no_change1,1,17,same,9,1427,v001,same,catch_shape_no_change1,1,none,17
shape2,no_change6,2,18,same,9,1557,v001,same,shape2_no_change6,1,none,17
shape5,no_change5,2,19,same,9,2011,v001,same,shape5_no_change5,1,none,17
shape1,no_change1,2,20,same,9,1788,v001,same,shape1_no_change1,1,none,17
shape4,no_change4,2,21,same,7,6451,v001,same,shape4_no_change4,1,none,17
shape3,no_change2,2,22,same,9,1603,v001,same,shape3_no_change2,1,none,17
shape7,no_change1,2,23,same,9,1649,v001,same,shape7_no_change1,1,none,17
shape8,no_change1,2,24,same,9,1679,v001,same,shape8_no_change1,1,none,17
shape6,no_change5,2,25,same,9,2541,v001,same,shape6_no_change5,1,none,17
catch_shape,no_change4,2,26,same,9,2031,v001,same,catch_shape_no_change4,1,none,17
shape1,no_change5,3,27,same,9,1882,v001,same,shape1_no_change5,1,none,17
shape4,no_change5,3,28,same,9,1501,v001,same,shape4_no_change5,1,none,17
shape5,no_change4,3,29,same,9,1796,v001,same,shape5_no_change4,1,none,17
shape2,no_change5,3,30,same,9,1498,v001,same,shape2_no_change5,1,none,17
shape3,no_change1,3,31,same,9,1922,v001,same,shape3_no_change1,1,none,17
shape7,no_change3,3,32,same,9,1793,v001,same,shape7_no_change3,1,none,17
shape6,no_change4,3,33,same,9,3483,v001,same,shape6_no_change4,1,none,17
catch_shape,no_change3,3,34,same,9,2987,v001,same,catch_shape_no_change3,1,none,17
shape8,no_change4,3,35,same,9,1555,v001,same,shape8_no_change4,1,none,17
shape1,no_change6,4,36,same,9,1797,v001,same,shape1_no_change6,1,none,17
shape2,no_change4,4,37,same,9,1433,v001,same,shape2_no_change4,1,none,17
shape3,no_change5,4,38,same,9,1695,v001,same,shape3_no_change5,1,none,17
shape5,convex_area1,4,39,different,7,3032,v001,different,shape5_convex_area1,1,convex,17
shape4,concave_area1,4,40,same,9,2124,v001,different,shape4_concave_area1,0,concave,17
shape6,no_change1,4,41,same,9,1841,v001,same,shape6_no_change1,1,none,17
shape7,no_change6,4,42,same,9,1449,v001,same,shape7_no_change6,1,none,17
shape8,no_change6,4,43,same,9,1747,v001,same,shape8_no_change6,1,none,17
catch_shape,no_change6,4,44,same,9,2012,v001,same,catch_shape_no_change6,1,none,17
shape2,concave_nofill_area1,5,45,different,9,3424,v001,different,shape2_concave_nofill_area1,1,concave_nofill,17
shape1,no_change4,5,46,same,9,2172,v001,same,shape1_no_change4,1,none,17
shape4,no_change3,5,47,same,9,1452,v001,same,shape4_no_change3,1,none,17
shape3,convex_area1,5,48,same,9,1275,v001,different,shape3_convex_area1,0,convex,17
shape6,no_change6,5,49,same,9,1384,v001,same,shape6_no_change6,1,none,17
shape5,no_change6,5,50,same,9,1479,v001,same,shape5_no_change6,1,none,17
shape7,concave_area2,5,51,same,9,1454,v001,different,shape7_concave_area2,0,concave,17
shape8,concave_area2,5,52,same,9,1532,v001,different,shape8_concave_area2,0,concave,17
catch_shape,change1,5,53,different,9,3118,v001,different,catch_shape_change1,1,none,17
shape1,convex_area2,6,54,different,9,2135,v001,different,shape1_convex_area2,1,convex,17
shape4,no_change6,6,55,same,9,1557,v001,same,shape4_no_change6,1,none,17
shape3,no_change4,6,56,same,9,2411,v001,same,shape3_no_change4,1,none,17
shape5,concave_area1,6,57,same,6,2952,v001,different,shape5_concave_area1,0,concave,17
shape2,no_change3,6,58,same,9,1551,v001,same,shape2_no_change3,1,none,17
shape6,concave_area1,6,59,same,9,1248,v001,different,shape6_concave_area1,0,concave,17
shape7,no_change5,6,60,same,9,1332,v001,same,shape7_no_change5,1,none,17
catch_shape,no_change2,6,61,same,9,1835,v001,same,catch_shape_no_change2,1,none,17
shape8,no_change5,6,62,same,9,1592,v001,same,shape8_no_change5,1,none,17
shape3,no_change6,7,63,same,9,1279,v001,same,shape3_no_change6,1,none,17
shape1,concave_area1,7,64,different,8,2461,v001,different,shape1_concave_area1,1,concave,17
shape4,concave_nofill_area1,7,65,different,9,2187,v001,different,shape4_concave_nofill_area1,1,concave_nofill,17
shape2,convex_area1,7,66,different,9,1373,v001,different,shape2_convex_area1,1,convex,17
shape6,concave_nofill_area2,7,67,different,9,1265,v001,different,shape6_concave_nofill_area2,1,concave_nofill,17
catch_shape,change2,7,68,different,9,1093,v001,different,catch_shape_change2,1,none,17
shape8,concave_nofill_area1,7,69,different,9,1269,v001,different,shape8_concave_nofill_area1,1,concave_nofill,17
shape5,concave_area2,7,70,same,9,2003,v001,different,shape5_concave_area2,0,concave,17
shape7,concave_nofill_area1,7,71,different,9,1061,v001,different,shape7_concave_nofill_area1,1,concave_nofill,17
shape1,concave_area2,8,72,different,5,1211,v001,different,shape1_concave_area2,1,concave,17
shape2,convex_area2,8,73,different,9,1627,v001,different,shape2_convex_area2,1,convex,17
shape3,concave_area1,8,74,different,8,1005,v001,different,shape3_concave_area1,1,concave,17
shape5,no_change3,8,75,same,8,2498,v001,same,shape5_no_change3,1,none,17
shape7,concave_area1,8,76,same,9,1138,v001,different,shape7_concave_area1,0,concave,17
shape4,concave_area2,8,77,different,9,953,v001,different,shape4_concave_area2,1,concave,17
shape8,convex_area2,8,78,different,9,3916,v001,different,shape8_convex_area2,1,convex,17
catch_shape,change3,8,79,different,9,1572,v001,different,catch_shape_change3,1,none,17
shape6,convex_area2,8,80,different,9,1137,v001,different,shape6_convex_area2,1,convex,17
shape3,concave_nofill_area1,9,81,different,7,1455,v001,different,shape3_concave_nofill_area1,1,concave_nofill,17
shape2,concave_area1,9,82,different,9,1275,v001,different,shape2_concave_area1,1,concave,17
shape8,convex_area1,9,83,different,9,1084,v001,different,shape8_convex_area1,1,convex,17
shape1,concave_nofill_area1,9,84,different,9,1340,v001,different,shape1_concave_nofill_area1,1,concave_nofill,17
shape7,convex_area2,9,85,different,9,1368,v001,different,shape7_convex_area2,1,convex,17
shape5,convex_area2,9,86,different,9,1290,v001,different,shape5_convex_area2,1,convex,17
shape6,concave_area2,9,87,different,9,1226,v001,different,shape6_concave_area2,1,concave,17
shape4,convex_area1,9,88,different,9,1111,v001,different,shape4_convex_area1,1,convex,17
catch_shape,change4,9,89,different,9,1027,v001,different,catch_shape_change4,1,none,17
shape5,concave_nofill_area1,10,90,different,9,969,v001,different,shape5_concave_nofill_area1,1,concave_nofill,17
shape2,concave_nofill_area2,10,91,different,9,917,v001,different,shape2_concave_nofill_area2,1,concave_nofill,17
shape1,convex_area1,10,92,different,9,1002,v001,different,shape1_convex_area1,1,convex,17
shape4,convex_area2,10,93,different,9,1080,v001,different,shape4_convex_area2,1,convex,17
shape3,convex_area2,10,94,different,7,3337,v001,different,shape3_convex_area2,1,convex,17
shape7,convex_area1,10,95,different,8,1278,v001,different,shape7_convex_area1,1,convex,17
shape6,concave_nofill_area1,10,96,different,9,956,v001,different,shape6_concave_nofill_area1,1,concave_nofill,17
shape8,concave_area1,10,97,different,8,1477,v001,different,shape8_concave_area1,1,concave,17
catch_shape,change5,10,98,different,9,1412,v001,different,catch_shape_change5,1,none,17
shape1,concave_nofill_area2,11,99,different,9,1561,v001,different,shape1_concave_nofill_area2,1,concave_nofill,17
shape2,concave_area2,11,100,different,9,1464,v001,different,shape2_concave_area2,1,concave,17
shape5,concave_nofill_area2,11,101,different,9,1685,v001,different,shape5_concave_nofill_area2,1,concave_nofill,17
shape3,concave_nofill_area2,11,102,different,5,3130,v001,different,shape3_concave_nofill_area2,1,concave_nofill,17
shape6,convex_area1,11,103,different,7,1722,v001,different,shape6_convex_area1,1,convex,17
shape4,concave_nofill_area2,11,104,different,9,1087,v001,different,shape4_concave_nofill_area2,1,concave_nofill,17
shape7,concave_nofill_area2,11,105,different,9,1182,v001,different,shape7_concave_nofill_area2,1,concave_nofill,17
catch_shape,change6,11,106,different,9,983,v001,different,catch_shape_change6,1,none,17
shape8,concave_nofill_area2,11,107,different,9,1078,v001,different,shape8_concave_nofill_area2,1,concave_nofill,17
shape1,no_change3,0,0,same,8,6622,v001,same,shape1_no_change3,1,none,18
shape2,no_change1,0,1,same,8,1958,v001,same,shape2_no_change1,1,none,18
shape3,no_change2,0,2,same,8,2287,v001,same,shape3_no_change2,1,none,18
shape6,no_change2,0,3,same,8,1933,v001,same,shape6_no_change2,1,none,18
shape7,no_change2,0,4,same,8,1918,v001,same,shape7_no_change2,1,none,18
shape4,no_change1,0,5,same,9,1300,v001,same,shape4_no_change1,1,none,18
shape8,no_change2,0,6,same,9,1929,v001,same,shape8_no_change2,1,none,18
catch_shape,no_change1,0,7,same,9,1457,v001,same,catch_shape_no_change1,1,none,18
shape5,no_change2,0,8,same,8,2220,v001,same,shape5_no_change2,1,none,18
shape1,concave_area1,1,9,different,9,1695,v001,different,shape1_concave_area1,1,concave,18
shape3,no_change3,1,10,same,8,1120,v001,same,shape3_no_change3,1,none,18
shape2,no_change2,1,11,same,7,1418,v001,same,shape2_no_change2,1,none,18
shape5,no_change3,1,12,same,8,1360,v001,same,shape5_no_change3,1,none,18
shape4,no_change2,1,13,same,9,1358,v001,same,shape4_no_change2,1,none,18
shape7,no_change3,1,14,different,7,1545,v001,same,shape7_no_change3,0,none,18
shape6,no_change1,1,15,same,8,1262,v001,same,shape6_no_change1,1,none,18
shape8,no_change1,1,16,same,8,889,v001,same,shape8_no_change1,1,none,18
catch_shape,no_change2,1,17,same,8,2877,v001,same,catch_shape_no_change2,1,none,18
shape6,convex_area1,2,18,different,9,1236,v001,different,shape6_convex_area1,1,convex,18
shape1,no_change2,2,19,same,8,926,v001,same,shape1_no_change2,1,none,18
shape2,no_change4,2,20,same,9,1075,v001,same,shape2_no_change4,1,none,18
shape4,concave_area2,2,21,different,9,993,v001,different,shape4_concave_area2,1,concave,18
shape3,no_change1,2,22,same,7,1000,v001,same,shape3_no_change1,1,none,18
shape8,no_change4,2,23,different,7,1441,v001,same,shape8_no_change4,0,none,18
shape7,no_change1,2,24,same,7,1138,v001,same,shape7_no_change1,1,none,18
shape5,no_change4,2,25,different,9,1021,v001,same,shape5_no_change4,0,none,18
catch_shape,no_change5,2,26,same,9,1178,v001,same,catch_shape_no_change5,1,none,18
shape3,no_change5,3,27,same,8,1197,v001,same,shape3_no_change5,1,none,18
shape1,no_change1,3,28,same,7,1598,v001,same,shape1_no_change1,1,none,18
shape2,no_change3,3,29,same,8,930,v001,same,shape2_no_change3,1,none,18
shape4,no_change3,3,30,same,8,1217,v001,same,shape4_no_change3,1,none,18
catch_shape,no_change6,3,31,same,9,1079,v001,same,catch_shape_no_change6,1,none,18
shape5,no_change1,3,32,same,8,937,v001,same,shape5_no_change1,1,none,18
shape6,no_change3,3,33,same,7,1121,v001,same,shape6_no_change3,1,none,18
shape8,no_change3,3,34,same,7,1385,v001,same,shape8_no_change3,1,none,18
shape7,no_change4,3,35,same,7,1030,v001,same,shape7_no_change4,1,none,18
shape1,no_change4,4,36,different,7,1492,v001,same,shape1_no_change4,0,none,18
shape3,no_change6,4,37,same,7,1475,v001,same,shape3_no_change6,1,none,18
shape4,no_change4,4,38,same,8,868,v001,same,shape4_no_change4,1,none,18
shape2,no_change5,4,39,same,8,1230,v001,same,shape2_no_change5,1,none,18
shape5,no_change5,4,40,same,9,1197,v001,same,shape5_no_change5,1,none,18
shape6,concave_area1,4,41,same,6,2744,v001,different,shape6_concave_area1,0,concave,18
catch_shape,change1,4,42,different,9,1093,v001,different,catch_shape_change1,1,none,18
shape7,concave_area1,4,43,different,9,792,v001,different,shape7_concave_area1,1,concave,18
shape8,concave_area1,4,44,different,9,732,v001,different,shape8_concave_area1,1,concave,18
shape3,no_change4,5,45,different,8,1346,v001,same,shape3_no_change4,0,none,18
shape1,concave_area2,5,46,different,9,738,v001,different,shape1_concave_area2,1,concave,18
shape8,no_change6,5,47,same,8,1085,v001,same,shape8_no_change6,1,none,18
shape6,no_change6,5,48,same,8,1588,v001,same,shape6_no_change6,1,none,18
shape2,concave_nofill_area1,5,49,different,9,804,v001,different,shape2_concave_nofill_area1,1,concave_nofill,18
shape5,convex_area1,5,50,different,9,896,v001,different,shape5_convex_area1,1,convex,18
catch_shape,no_change3,5,51,same,9,1214,v001,same,catch_shape_no_change3,1,none,18
shape4,no_change6,5,52,same,9,668,v001,same,shape4_no_change6,1,none,18
shape7,no_change5,5,53,different,9,685,v001,same,shape7_no_change5,0,none,18
shape1,concave_nofill_area1,6,54,different,7,1314,v001,different,shape1_concave_nofill_area1,1,concave_nofill,18
shape6,no_change4,6,55,same,7,953,v001,same,shape6_no_change4,1,none,18
shape3,concave_area1,6,56,different,7,1123,v001,different,shape3_concave_area1,1,concave,18
shape2,no_change6,6,57,same,8,1257,v001,same,shape2_no_change6,1,none,18
shape4,concave_area1,6,58,different,9,827,v001,different,shape4_concave_area1,1,concave,18
shape8,convex_area2,6,59,different,6,1033,v001,different,shape8_convex_area2,1,convex,18
shape5,no_change6,6,60,different,7,834,v001,same,shape5_no_change6,0,none,18
shape7,concave_area2,6,61,different,9,687,v001,different,shape7_concave_area2,1,concave,18
catch_shape,no_change4,6,62,same,9,1587,v001,same,catch_shape_no_change4,1,none,18
shape2,concave_area1,7,63,different,9,702,v001,different,shape2_concave_area1,1,concave,18
shape3,concave_area2,7,64,different,7,1227,v001,different,shape3_concave_area2,1,concave,18
shape6,no_change5,7,65,same,8,994,v001,same,shape6_no_change5,1,none,18
shape1,no_change5,7,66,same,7,1404,v001,same,shape1_no_change5,1,none,18
shape4,no_change5,7,67,same,8,747,v001,same,shape4_no_change5,1,none,18
shape5,concave_area2,7,68,different,9,701,v001,different,shape5_concave_area2,1,concave,18
shape8,concave_area2,7,69,different,9,781,v001,different,shape8_concave_area2,1,concave,18
shape7,no_change6,7,70,same,8,813,v001,same,shape7_no_change6,1,none,18
catch_shape,change2,7,71,different,9,1155,v001,different,catch_shape_change2,1,none,18
catch_shape,change4,8,72,different,9,1270,v001,different,catch_shape_change4,1,none,18
shape6,convex_area2,8,73,different,9,837,v001,different,shape6_convex_area2,1,convex,18
shape3,concave_nofill_area1,8,74,different,9,767,v001,different,shape3_concave_nofill_area1,1,concave_nofill,18
shape1,no_change6,8,75,different,8,1388,v001,same,shape1_no_change6,0,none,18
shape4,concave_nofill_area1,8,76,different,9,734,v001,different,shape4_concave_nofill_area1,1,concave_nofill,18
shape2,convex_area2,8,77,different,9,677,v001,different,shape2_convex_area2,1,convex,18
shape7,concave_nofill_area1,8,78,different,9,1024,v001,different,shape7_concave_nofill_area1,1,concave_nofill,18
shape5,concave_area1,8,79,same,8,1551,v001,different,shape5_concave_area1,0,concave,18
shape8,convex_area1,8,80,different,9,594,v001,different,shape8_convex_area1,1,convex,18
shape1,convex_area1,9,81,different,9,586,v001,different,shape1_convex_area1,1,convex,18
shape2,convex_area1,9,82,different,9,550,v001,different,shape2_convex_area1,1,convex,18
shape4,convex_area1,9,83,different,9,677,v001,different,shape4_convex_area1,1,convex,18
shape3,convex_area1,9,84,different,9,962,v001,different,shape3_convex_area1,1,convex,18
shape6,concave_area2,9,85,different,7,1530,v001,different,shape6_concave_area2,1,concave,18
shape8,no_change5,9,86,same,9,696,v001,same,shape8_no_change5,1,none,18
shape5,concave_nofill_area1,9,87,different,9,852,v001,different,shape5_concave_nofill_area1,1,concave_nofill,18
catch_shape,change3,9,88,different,9,668,v001,different,catch_shape_change3,1,none,18
shape7,convex_area1,9,89,different,9,681,v001,different,shape7_convex_area1,1,convex,18
shape2,concave_nofill_area2,10,90,different,9,625,v001,different,shape2_concave_nofill_area2,1,concave_nofill,18
shape4,convex_area2,10,91,different,9,661,v001,different,shape4_convex_area2,1,convex,18
shape1,convex_area2,10,92,different,9,583,v001,different,shape1_convex_area2,1,convex,18
shape6,concave_nofill_area1,10,93,different,9,649,v001,different,shape6_concave_nofill_area1,1,concave_nofill,18
shape3,concave_nofill_area2,10,94,different,7,860,v001,different,shape3_concave_nofill_area2,1,concave_nofill,18
catch_shape,change6,10,95,different,9,825,v001,different,catch_shape_change6,1,none,18
shape7,convex_area2,10,96,different,9,586,v001,different,shape7_convex_area2,1,convex,18
shape8,concave_nofill_area2,10,97,different,8,1887,v001,different,shape8_concave_nofill_area2,1,concave_nofill,18
shape5,concave_nofill_area2,10,98,different,9,734,v001,different,shape5_concave_nofill_area2,1,concave_nofill,18
shape4,concave_nofill_area2,11,99,different,9,661,v001,different,shape4_concave_nofill_area2,1,concave_nofill,18
shape2,concave_area2,11,100,different,9,718,v001,different,shape2_concave_area2,1,concave,18
shape1,concave_nofill_area2,11,101,different,9,733,v001,different,shape1_concave_nofill_area2,1,concave_nofill,18
shape3,convex_area2,11,102,different,7,855,v001,different,shape3_convex_area2,1,convex,18
shape5,convex_area2,11,103,different,9,652,v001,different,shape5_convex_area2,1,convex,18
shape8,concave_nofill_area1,11,104,different,9,748,v001,different,shape8_concave_nofill_area1,1,concave_nofill,18
shape6,concave_nofill_area2,11,105,different,9,971,v001,different,shape6_concave_nofill_area2,1,concave_nofill,18
catch_shape,change5,11,106,different,9,735,v001,different,catch_shape_change5,1,none,18
