shape,changeType,blockNum,trialID,response,confidence,rt,experimentVersion,correctAnswer,fullShapeName,responded_correctly,analysisChangeType,subject
catch_shape,no_change3,8,76,same,9,1047.2,control,same,catch_shape_no_change3,1,none,9
shape6,no_change3,8,77,different,9,719,control,same,shape6_no_change3,0,none,9
shape3,no_change1,8,78,different,5,3279.1,control,same,shape3_no_change1,0,none,9
shape7,no_change2,8,79,same,7,2327,control,same,shape7_no_change2,1,none,9
shape5,concave_nofill_area2,8,80,different,7,1278.7,control,different,shape5_concave_nofill_area2,1,concave_nofill,9
shape4,no_change5,9,81,same,4,1303.1,control,same,shape4_no_change5,1,none,9
shape6,no_change2,9,82,same,7,1919,control,same,shape6_no_change2,1,none,9
shape1,no_change3,9,83,same,8,2279,control,same,shape1_no_change3,1,none,9
shape5,concave_area1,9,84,different,7,614.9,control,different,shape5_concave_area1,1,concave,9
shape2,no_change6,9,85,same,4,1439.2,control,same,shape2_no_change6,1,none,9
catch_shape,no_change4,9,86,same,7,1879,control,same,catch_shape_no_change4,1,none,9
shape7,no_change1,9,87,same,7,1255.1,control,same,shape7_no_change1,1,none,9
shape3,no_change4,9,88,same,7,3567.1,control,same,shape3_no_change4,1,none,9
shape8,concave_nofill_area2,9,89,different,3,1270.9,control,different,shape8_concave_nofill_area2,1,concave_nofill,9
shape1,convex_area2,10,90,different,8,3487,control,different,shape1_convex_area2,1,convex,9
shape5,concave_area2,10,91,different,4,799,control,different,shape5_concave_area2,1,concave,9
shape8,convex_area2,10,92,same,3,1559,control,different,shape8_convex_area2,0,convex,9
shape6,no_change1,10,93,different,6,1887,control,same,shape6_no_change1,0,none,9
catch_shape,change3,10,94,same,1,4983.1,control,different,catch_shape_change3,0,none,9
shape2,convex_area1,10,95,different,5,1735,control,different,shape2_convex_area1,1,convex,9
shape3,no_change6,10,96,different,8,510.7,control,same,shape3_no_change6,0,none,9
shape4,concave_nofill_area1,10,97,same,5,647,control,different,shape4_concave_nofill_area1,0,concave_nofill,9
shape7,concave_nofill_area1,10,98,different,3,1335,control,different,shape7_concave_nofill_area1,1,concave_nofill,9
shape3,concave_nofill_area1,11,99,different,5,447.1,control,different,shape3_concave_nofill_area1,1,concave_nofill,9
shape8,no_change4,11,100,different,2,447.2,control,same,shape8_no_change4,0,none,9
shape2,concave_area2,11,101,different,8,422,control,different,shape2_concave_area2,1,concave,9
shape5,no_change1,11,102,same,9,943.2,control,same,shape5_no_change1,1,none,9
shape4,no_change6,11,103,same,7,1023,control,same,shape4_no_change6,1,none,9
shape1,no_change6,11,104,different,8,454.9,control,same,shape1_no_change6,0,none,9
shape6,concave_area1,11,105,different,6,4150.9,control,different,shape6_concave_area1,1,concave,9
catch_shape,no_change6,11,106,same,8,2103,control,same,catch_shape_no_change6,1,none,9
shape7,convex_area2,11,107,different,5,959.1,control,different,shape7_convex_area2,1,convex,9
shape8,no_change4,0,0,same,9,16357,control,same,shape8_no_change4,1,none,10
shape2,concave_area1,0,1,same,8,2891,control,different,shape2_concave_area1,0,concave,10
shape5,concave_nofill_area1,0,2,different,9,1568,control,different,shape5_concave_nofill_area1,1,concave_nofill,10
shape6,concave_area2,0,3,same,5,2645,control,different,shape6_concave_area2,0,concave,10
shape4,no_change3,0,4,different,7,2768,control,same,shape4_no_change3,0,none,10
shape3,no_change3,0,5,same,7,3344,control,same,shape3_no_change3,1,none,10
shape1,no_change3,0,6,same,7,1746,control,same,shape1_no_change3,1,none,10
catch_shape,no_change2,0,7,same,7,4303,control,same,catch_shape_no_change2,1,none,10
shape7,no_change4,0,8,same,6,4146,control,same,shape7_no_change4,1,none,10
shape8,convex_area1,1,9,different,9,4254,control,different,shape8_convex_area1,1,convex,10
shape1,concave_nofill_area1,1,10,different,8,2989,control,different,shape1_concave_nofill_area1,1,concave_nofill,10
shape2,no_change6,1,11,different,8,1799,control,same,shape2_no_change6,0,none,10
catch_shape,change2,1,12,different,9,2005,control,different,catch_shape_change2,1,none,10
shape4,no_change4,1,13,different,9,5073,control,same,shape4_no_change4,0,none,10
shape7,no_change1,1,14,same,8,3223,control,same,shape7_no_change1,1,none,10
shape3,convex_area1,1,15,same,7,4207,control,different,shape3_convex_area1,0,convex,10
shape5,no_change6,1,16,same,7,4953,control,same,shape5_no_change6,1,none,10
shape6,no_change4,1,17,same,9,1684,control,same,shape6_no_change4,1,none,10
shape3,convex_area2,2,18,different,9,1497,control,different,shape3_convex_area2,1,convex,10
shape4,concave_nofill_area1,2,19,different,9,5189,control,different,shape4_concave_nofill_area1,1,concave_nofill,10
shape2,concave_nofill_area2,2,20,different,9,1957,control,different,shape2_concave_nofill_area2,1,concave_nofill,10
catch_shape,change6,2,21,different,9,1110,control,different,catch_shape_change6,1,none,10
shape8,no_change1,2,22,same,5,2564,control,same,shape8_no_change1,1,none,10
shape5,concave_area2,2,23,different,9,1453,control,different,shape5_concave_area2,1,concave,10
shape1,no_change2,2,24,same,9,2031,control,same,shape1_no_change2,1,none,10
shape6,concave_nofill_area2,2,25,different,9,1568,control,different,shape6_concave_nofill_area2,1,concave_nofill,10
shape7,no_change2,2,26,same,9,2328,control,same,shape7_no_change2,1,none,10
shape1,no_change6,3,27,same,7,4931,control,same,shape1_no_change6,1,none,10
shape2,convex_area2,3,28,different,9,1008,control,different,shape2_convex_area2,1,convex,10
catch_shape,change3,3,29,different,9,1659,control,different,catch_shape_change3,1,none,10
shape8,convex_area2,3,30,different,9,1488,control,different,shape8_convex_area2,1,convex,10
shape6,concave_nofill_area1,3,31,different,9,3571,control,different,shape6_concave_nofill_area1,1,concave_nofill,10
shape3,no_change1,3,32,same,9,3710,control,same,shape3_no_change1,1,none,10
shape4,concave_area2,3,33,different,9,1668,control,different,shape4_concave_area2,1,concave,10
shape5,concave_nofill_area2,3,34,different,9,1409,control,different,shape5_concave_nofill_area2,1,concave_nofill,10
shape7,concave_area2,3,35,different,9,1662,control,different,shape7_concave_area2,1,concave,10
shape4,concave_nofill_area2,4,36,different,9,3260,control,different,shape4_concave_nofill_area2,1,concave_nofill,10
shape2,no_change3,4,37,same,5,4718,control,same,shape2_no_change3,1,none,10
shape5,no_change5,4,38,same,5,3490,control,same,shape5_no_change5,1,none,10
shape3,no_change6,4,39,same,9,2947,control,same,shape3_no_change6,1,none,10
catch_shape,change1,4,40,different,9,1954,control,different,catch_shape_change1,1,none,10
shape1,concave_nofill_area2,4,41,same,9,1903,control,different,shape1_concave_nofill_area2,0,concave_nofill,10
shape7,convex_area1,4,42,different,5,5438,control,different,shape7_convex_area1,1,convex,10
shape8,concave_nofill_area1,4,43,different,9,4792,control,different,shape8_concave_nofill_area1,1,concave_nofill,10
shape6,no_change3,4,44,different,9,2760,control,same,shape6_no_change3,0,none,10
shape4,convex_area1,5,45,different,6,2119,control,different,shape4_convex_area1,1,convex,10
catch_shape,no_change3,5,46,same,9,1640,control,same,catch_shape_no_change3,1,none,10
shape3,concave_nofill_area2,5,47,different,9,3135,control,different,shape3_concave_nofill_area2,1,concave_nofill,10
shape5,no_change2,5,48,different,9,4223,control,same,shape5_no_change2,0,none,10
shape8,no_change3,5,49,different,9,3837,control,same,shape8_no_change3,0,none,10
shape2,concave_area2,5,50,different,9,2469,control,different,shape2_concave_area2,1,concave,10
shape6,no_change2,5,51,different,9,2782,control,same,shape6_no_change2,0,none,10
shape1,no_change1,5,52,same,9,2387,control,same,shape1_no_change1,1,none,10
shape7,no_change6,5,53,same,5,9620,control,same,shape7_no_change6,1,none,10
shape4,no_change1,6,54,same,8,2131,control,same,shape4_no_change1,1,none,10
shape1,convex_area1,6,55,same,8,2596,control,different,shape1_convex_area1,0,convex,10
shape5,no_change1,6,56,different,9,3572,control,same,shape5_no_change1,0,none,10
catch_shape,no_change5,6,57,same,9,2915,control,same,catch_shape_no_change5,1,none,10
shape3,concave_area2,6,58,different,6,2486,control,different,shape3_concave_area2,1,concave,10
shape6,no_change6,6,59,different,9,1705,control,same,shape6_no_change6,0,none,10
shape8,no_change2,6,60,same,9,816,control,same,shape8_no_change2,1,none,10
shape2,concave_nofill_area1,6,61,different,9,580,control,different,shape2_concave_nofill_area1,1,concave_nofill,10
shape7,no_change5,6,62,same,9,719,control,same,shape7_no_change5,1,none,10
shape4,concave_area1,7,63,different,9,836,control,different,shape4_concave_area1,1,concave,10
shape3,no_change2,7,64,same,9,847,control,same,shape3_no_change2,1,none,10
shape2,no_change4,7,65,different,9,722,control,same,shape2_no_change4,0,none,10
shape5,no_change4,7,66,same,9,760,control,same,shape5_no_change4,1,none,10
catch_shape,no_change4,7,67,same,9,581,control,same,catch_shape_no_change4,1,none,10
shape1,concave_area2,7,68,different,9,868,control,different,shape1_concave_area2,1,concave,10
shape6,concave_area1,7,69,different,9,678,control,different,shape6_concave_area1,1,concave,10
shape7,concave_area1,7,70,different,9,830,control,different,shape7_concave_area1,1,concave,10
shape8,no_change6,7,71,same,9,548,control,same,shape8_no_change6,1,none,10
shape4,no_change5,8,72,same,5,2008,control,same,shape4_no_change5,1,none,10
shape1,convex_area2,8,73,different,9,958,control,different,shape1_convex_area2,1,convex,10
shape7,no_change3,8,74,same,9,612,control,same,shape7_no_change3,1,none,10
shape2,no_change5,8,75,same,9,629,control,same,shape2_no_change5,1,none,10
shape8,concave_nofill_area2,8,76,different,9,969,control,different,shape8_concave_nofill_area2,1,concave_nofill,10
shape3,concave_area1,8,77,different,9,629,control,different,shape3_concave_area1,1,concave,10
shape5,no_change3,8,78,different,9,515,control,same,shape5_no_change3,0,none,10
shape6,no_change1,8,79,same,9,633,control,same,shape6_no_change1,1,none,10
catch_shape,change4,8,80,different,9,1040,control,different,catch_shape_change4,1,none,10
shape4,no_change6,9,81,same,9,666,control,same,shape4_no_change6,1,none,10
shape8,concave_area1,9,82,different,9,919,control,different,shape8_concave_area1,1,concave,10
shape6,convex_area2,9,83,different,9,596,control,different,shape6_convex_area2,1,convex,10
shape1,no_change5,9,84,same,9,703,control,same,shape1_no_change5,1,none,10
shape5,concave_area1,9,85,different,9,691,control,different,shape5_concave_area1,1,concave,10
shape2,no_change2,9,86,different,9,746,control,same,shape2_no_change2,0,none,10
shape3,no_change4,9,87,same,9,633,control,same,shape3_no_change4,1,none,10
shape7,concave_nofill_area2,9,88,different,9,868,control,different,shape7_concave_nofill_area2,1,concave_nofill,10
catch_shape,change5,9,89,different,9,966,control,different,catch_shape_change5,1,none,10
shape4,no_change2,10,90,same,9,847,control,same,shape4_no_change2,1,none,10
shape6,convex_area1,10,91,different,9,631,control,different,shape6_convex_area1,1,convex,10
shape8,no_change5,10,92,same,9,435,control,same,shape8_no_change5,1,none,10
shape7,convex_area2,10,93,same,5,1618,control,different,shape7_convex_area2,0,convex,10
shape1,no_change4,10,94,same,9,477,control,same,shape1_no_change4,1,none,10
shape5,convex_area1,10,95,different,9,613,control,different,shape5_convex_area1,1,convex,10
catch_shape,no_change6,10,96,same,9,717,control,same,catch_shape_no_change6,1,none,10
shape2,convex_area1,10,97,different,9,1106,control,different,shape2_convex_area1,1,convex,10
shape3,concave_nofill_area1,10,98,different,9,715,control,different,shape3_concave_nofill_area1,1,concave_nofill,10
shape4,convex_area2,11,99,different,9,881,control,different,shape4_convex_area2,1,convex,10
shape6,no_change5,11,100,same,5,692,control,same,shape6_no_change5,1,none,10
shape2,no_change1,11,101,same,5,798,control,same,shape2_no_change1,1,none,10
catch_shape,no_change1,11,102,same,9,584,control,same,catch_shape_no_change1,1,none,10
shape1,concave_area1,11,103,same,9,853,control,different,shape1_concave_area1,0,concave,10
shape8,concave_area2,11,104,different,9,886,control,different,shape8_concave_area2,1,concave,10
shape5,convex_area2,11,105,different,9,660,control,different,shape5_convex_area2,1,convex,10
shape7,concave_nofill_area1,11,106,different,9,1466,control,different,shape7_concave_nofill_area1,1,concave_nofill,10
shape3,no_change5,11,107,same,6,3370,control,same,shape3_no_change5,1,none,10
shape6,no_change1,0,0,same,9,4873,control,same,shape6_no_change1,1,none,11
catch_shape,no_change2,0,1,same,9,2432,control,same,catch_shape_no_change2,1,none,11
shape5,concave_nofill_area1,0,2,different,9,2500,control,different,shape5_concave_nofill_area1,1,concave_nofill,11
shape7,concave_nofill_area1,0,3,different,9,1814,control,different,shape7_concave_nofill_area1,1,concave_nofill,11
shape8,concave_area1,0,4,same,9,2364,control,different,shape8_concave_area1,0,concave,11
shape1,concave_nofill_area2,0,5,same,8,3805,control,different,shape1_concave_nofill_area2,0,concave_nofill,11
shape2,convex_area1,0,6,different,9,1453,control,different,shape2_convex_area1,1,convex,11
shape4,no_change2,0,7,different,7,6741,control,same,shape4_no_change2,0,none,11
shape3,concave_nofill_area1,0,8,different,9,1298,control,different,shape3_concave_nofill_area1,1,concave_nofill,11
shape5,concave_nofill_area2,1,9,different,9,1634,control,different,shape5_concave_nofill_area2,1,concave_nofill,11
catch_shape,change3,1,10,different,9,2556,control,different,catch_shape_change3,1,none,11
shape8,concave_nofill_area1,1,11,different,9,1217,control,different,shape8_concave_nofill_area1,1,concave_nofill,11
shape7,convex_area1,1,12,different,9,2275,control,different,shape7_convex_area1,1,convex,11
shape6,no_change6,1,13,same,9,1769,control,same,shape6_no_change6,1,none,11
shape4,no_change3,1,14,same,9,913,control,same,shape4_no_change3,1,none,11
shape1,no_change5,1,15,same,9,1116,control,same,shape1_no_change5,1,none,11
shape3,convex_area1,1,16,different,7,2421,control,different,shape3_convex_area1,1,convex,11
shape2,concave_nofill_area2,1,17,different,9,1218,control,different,shape2_concave_nofill_area2,1,concave_nofill,11
catch_shape,change6,2,18,different,9,2365,control,different,catch_shape_change6,1,none,11
shape5,concave_area2,2,19,same,7,3006,control,different,shape5_concave_area2,0,concave,11
shape3,no_change3,2,20,same,7,2073,control,same,shape3_no_change3,1,none,11
shape7,concave_nofill_area2,2,21,different,9,1117,control,different,shape7_concave_nofill_area2,1,concave_nofill,11
shape8,no_change4,2,22,same,9,1871,control,same,shape8_no_change4,1,none,11
shape6,concave_nofill_area2,2,23,different,9,1332,control,different,shape6_concave_nofill_area2,1,concave_nofill,11
shape4,no_change1,2,24,same,9,1049,control,same,shape4_no_change1,1,none,11
shape1,no_change4,2,25,same,9,1510,control,same,shape1_no_change4,1,none,11
shape2,no_change3,2,26,same,9,902,control,same,shape2_no_change3,1,none,11
catch_shape,change4,3,27,different,9,1532,control,different,catch_shape_change4,1,none,11
shape2,no_change5,3,28,same,9,1128,control,same,shape2_no_change5,1,none,11
shape7,concave_area2,3,29,different,9,1443,control,different,shape7_concave_area2,1,concave,11
shape1,concave_nofill_area1,3,30,different,9,1386,control,different,shape1_concave_nofill_area1,1,concave_nofill,11
shape8,concave_area2,3,31,different,7,2444,control,different,shape8_concave_area2,1,concave,11
shape5,convex_area2,3,32,different,9,1027,control,different,shape5_convex_area2,1,convex,11
shape6,no_change2,3,33,same,9,1375,control,same,shape6_no_change2,1,none,11
shape4,no_change4,3,34,same,8,1419,control,same,shape4_no_change4,1,none,11
shape3,no_change4,3,35,same,9,1150,control,same,shape3_no_change4,1,none,11
shape8,no_change3,4,36,same,9,980,control,same,shape8_no_change3,1,none,11
shape3,convex_area2,4,37,different,9,1376,control,different,shape3_convex_area2,1,convex,11
shape7,no_change1,4,38,same,9,914,control,same,shape7_no_change1,1,none,11
catch_shape,change5,4,39,different,9,2680,control,different,catch_shape_change5,1,none,11
shape6,convex_area2,4,40,different,9,970,control,different,shape6_convex_area2,1,convex,11
shape5,no_change1,4,41,same,9,1274,control,same,shape5_no_change1,1,none,11
